GEO.id2,HC01_VC04,HC01_VC05,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC17,HC01_VC18,HC01_VC21,HC01_VC22,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC101,HC01_VC141,HC01_VC142,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC161,HC01_VC162,HC01_VC163,HC01_VC164,HC01_VC165,HC01_VC166,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,HC01_VC210,HC01_VC211,HC01_VC212
39071,11609,4710,8606,3089,1051,593,1952,1028,5228,4390,1937,5396,4974,2.54,3.06,265,58,64,29,125,24,3364,83,217,150,0,150,300,43,257,104,94,0,0,53,49,1020,343,287,101,620,175,95,49,18,18,0,24,0,902,4057,743,112,9164,51,71,5853,870,137,112,220,77,32,308,878,42,0,107,178,22,309,4
39073,7970,3171,6258,2241,479,249,1233,681,3456,3016,1141,3593,3270,2.49,2.96,111,40,50,11,105,18,2621,54,237,115,0,115,291,9,282,169,80,0,0,34,8,386,144,174,48,102,46,102,50,8,0,97,40,0,729,2784,495,11,7499,118,189,3885,662,8,120,233,0,29,184,663,12,37,107,130,0,342,1
39075,10142,5073,8993,4560,353,86,796,427,2374,2142,1036,5385,3091,3.38,3.84,52,13,66,8,135,20,1641,267,130,235,42,193,397,8,389,140,84,17,0,136,20,19019,7397,265,97,18658,7295,52,5,44,0,177,110,23,1613,2170,461,11,13857,27,84,2528,273,94,48,436,45,80,182,378,85,37,221,4269,1,226,24
39077,15847,6874,12035,4650,1116,619,2696,1605,6660,5385,2338,7818,6078,2.59,3.06,214,33,46,0,113,4,4250,453,1285,239,8,231,1738,126,1612,264,177,10,12,1210,65,3450,1478,2385,1221,789,178,155,41,121,38,106,241,221,1728,6242,1626,145,21258,93,901,8324,2790,22,357,1700,40,133,517,1081,568,8,301,456,140,348,16
39079,8980,3775,6442,2344,792,397,1746,1034,4224,3627,1484,4604,3550,2.47,2.98,126,32,74,49,117,46,2765,109,48,89,0,89,157,0,157,61,40,0,0,48,8,1202,468,562,205,564,248,76,15,0,0,0,16,21,803,2826,437,93,6477,18,74,5042,612,7,34,219,23,3,403,687,11,103,30,59,0,2012,20
39081,18402,6515,13614,4224,1434,486,3354,1805,9774,8434,4041,7461,9302,2.35,2.89,311,36,47,17,90,18,6183,611,216,343,0,343,827,33,794,391,220,31,0,172,13,1688,430,620,96,850,267,154,47,64,20,249,629,26,1012,5750,989,176,13207,694,1535,11120,10147,105,103,5058,55,413,1145,1517,1432,144,195,130,98,743,4
39083,15448,6526,12402,4631,828,435,2218,1460,7194,5865,2646,7166,6641,2.54,3.09,200,27,57,7,115,18,4351,474,465,198,0,198,939,115,824,424,384,0,0,66,65,3752,2009,446,20,3052,1845,239,144,15,0,35,143,71,1337,7833,1311,152,17092,257,408,8673,2710,99,268,1081,0,439,664,1456,127,10,577,699,13,895,0
39085,61501,24260,47521,17039,3898,1807,10082,5414,32588,27728,11145,26148,27649,2.41,3.0,824,31,47,12,99,17,17310,7454,4911,1200,122,1078,12365,664,11701,6031,2135,237,24,3522,416,15997,5933,6269,2869,8082,2618,1034,331,612,115,743,2531,327,3539,24423,4429,877,57378,1044,10813,40926,36770,2371,1277,15779,177,2313,2184,5162,5924,396,2541,632,867,2544,84
39087,15928,5806,11546,3677,1157,601,3225,1528,7694,6663,3105,7109,7366,2.6,3.19,225,30,47,33,101,6,5285,206,29,153,0,153,235,10,225,102,83,10,0,30,10,628,125,293,72,243,53,92,0,0,0,35,32,33,603,5756,785,51,9884,113,127,7474,862,0,101,377,2,245,887,964,41,10,91,196,0,501,0
39089,44859,19081,35240,13534,2649,1534,6970,4013,19287,16123,6253,21224,16907,2.56,3.06,712,37,51,17,96,26,14733,1609,1573,922,40,882,3182,310,2872,793,1183,273,13,680,240,4956,1633,1861,650,1639,441,1042,459,414,83,398,548,505,3488,17948,3488,421,47439,509,1907,26234,10037,398,697,4365,150,689,1818,4311,366,528,1854,456,180,2824,95
39091,12905,5073,9547,3143,1067,592,2291,1338,5566,4489,1892,5644,5244,2.44,2.87,220,47,64,33,131,20,3322,361,211,145,4,141,572,34,538,163,268,15,0,97,29,1813,675,431,91,1259,515,98,69,25,0,120,79,17,900,4148,1110,53,13843,17,172,6413,1300,5,169,647,60,31,603,1137,57,3,269,445,0,444,19
39093,80072,32724,58362,20864,5498,2380,16212,9480,37062,31453,12340,36961,32530,2.5,3.03,1642,44,46,21,93,18,22525,5294,3319,6320,603,5717,8613,532,8081,3181,2500,502,52,1980,398,22104,7320,14015,4811,4706,1152,1746,736,1637,621,1929,2837,546,4726,29453,6318,1148,76878,2078,13585,49377,26140,841,1065,24885,161,2100,2610,6436,9470,1664,2101,763,2163,2513,243
39095,107529,48032,70278,26290,9001,4690,28250,17052,70592,58525,19367,53826,43651,2.4,3.08,2740,41,53,21,98,17,28613,8439,7032,1916,72,1844,15471,1396,14075,2901,7012,1223,60,3399,876,24986,7105,10749,2936,6382,1220,3559,1825,4296,1124,6624,1686,949,5496,30416,19398,3321,116945,2211,11238,54991,18386,638,1588,40561,78,2502,2580,6443,1476,5003,2247,2144,882,2235,767
39097,10331,4470,8048,3204,645,309,1638,957,4345,3741,1736,5053,4106,2.59,3.09,166,39,55,20,132,11,3396,227,506,223,14,209,733,163,570,109,331,17,0,259,17,1409,506,499,243,607,79,251,179,52,5,142,87,183,832,4765,1139,54,12429,93,201,6313,1527,0,227,431,5,86,353,1239,123,53,278,534,92,590,17
39099,60643,23279,41511,13450,4443,2030,14689,7799,36981,32501,13975,26166,31389,2.34,2.98,1169,38,47,16,96,16,19343,3469,3747,2882,344,2538,7216,463,6753,2393,1884,224,7,2437,271,14431,5068,7158,3312,5267,1053,1118,431,888,272,2259,976,347,2977,17702,3224,433,48090,2580,6167,39113,43596,322,358,10636,167,2099,2514,3606,16799,5400,2349,1288,2657,4088,358
39101,16853,6455,12323,3931,1331,778,3199,1746,7733,6544,2879,7500,7173,2.42,2.88,483,71,64,52,119,20,5359,364,397,283,0,283,761,10,751,104,284,22,0,346,5,2384,598,1457,387,595,111,127,90,205,10,133,334,78,1250,6320,1120,55,17348,151,407,9357,2974,11,50,954,0,106,601,1346,121,198,238,208,35,669,25
39103,48135,21047,39413,16134,2809,1479,5913,3434,17815,14895,6254,22583,17073,2.62,3.09,382,21,49,5,113,20,12753,3455,1521,923,27,896,4976,197,4779,2580,1488,91,11,548,258,8489,2101,1881,481,4808,1170,889,371,911,79,1273,3332,502,2688,17224,4329,675,50786,1209,7998,29666,19555,435,983,17339,285,1580,1774,3957,6961,86,1019,1333,2051,1994,15
39105,6549,2414,4942,1558,570,316,1037,540,2937,2470,933,2769,2745,2.46,2.93,116,45,50,8,124,3,1830,8,61,60,0,60,69,1,68,0,32,0,0,20,17,168,54,70,40,78,0,20,14,0,0,18,20,0,949,2171,234,85,5818,0,77,3274,322,0,22,355,2,39,233,312,0,8,97,32,2,371,14
39107,11146,4586,9244,3567,687,362,1215,657,4777,4075,2083,4937,4607,2.53,3.05,180,50,74,2,177,14,2808,165,161,151,0,151,326,25,301,30,99,3,82,90,22,796,294,314,68,239,128,228,98,15,0,3,86,10,757,2242,1569,25,22936,25,70,3500,493,0,54,390,18,57,221,341,13,0,33,231,3,270,0
39109,27850,11320,21570,7326,2041,1268,4239,2726,13319,11138,4850,12418,11912,2.48,3.01,232,21,37,6,77,15,8397,818,958,598,0,598,1776,271,1505,278,1110,56,0,179,153,2839,886,1013,280,708,202,945,383,173,21,191,248,79,1556,9621,3741,336,34273,243,628,13434,3609,141,408,1832,154,206,1216,2304,127,404,750,748,168,1145,60
39111,4150,1452,3276,972,315,231,559,249,1906,1648,786,1589,2108,2.38,2.87,21,15,52,0,137,4,1369,6,14,20,0,20,20,6,14,20,0,0,0,0,0,414,84,33,19,381,65,0,0,0,0,0,3,43,304,1398,255,2,5150,19,90,2204,496,19,3,238,3,13,100,217,23,0,135,415,7,109,0
39113,133947,57613,90167,32670,9851,5128,33929,19815,88726,76899,28311,64989,61295,2.32,2.99,3484,47,54,23,104,15,44306,9658,10954,5104,350,4754,20612,2567,18045,3261,10121,2510,114,4032,574,27598,10166,9400,3868,7521,1757,7423,3339,3254,1202,2980,1792,849,7937,45211,11966,1261,124084,1808,3945,67995,19777,1045,2246,11215,389,1867,5789,8707,1415,5498,3243,1649,552,4175,599
39115,4366,1526,3426,1046,261,108,679,372,1690,1470,650,1757,1852,2.44,2.83,88,61,60,47,123,10,1317,42,28,70,0,70,70,0,70,27,23,0,0,0,20,257,81,28,2,169,43,50,36,10,0,2,109,0,196,1774,157,12,3056,3,104,1926,240,0,18,155,0,33,169,201,29,43,33,41,0,181,0
39117,9312,3696,7328,2580,758,423,1226,693,3328,2708,1255,4366,3631,2.74,3.18,196,55,57,19,119,23,2610,95,104,91,0,91,199,27,172,68,46,2,0,57,26,1261,481,342,127,882,328,35,24,2,2,69,111,9,627,4973,758,52,9896,29,591,5416,1136,0,39,421,0,140,662,738,45,2,130,145,0,564,4
39119,22872,9665,16419,5687,1740,974,4713,3004,11288,9387,3871,10810,9692,2.46,2.94,409,38,46,20,91,15,6258,454,422,230,13,217,876,147,729,351,325,40,0,104,56,1583,432,548,93,821,177,179,127,35,35,223,147,42,1412,8199,1065,164,17666,204,266,11606,2287,30,141,1318,67,122,1028,1877,183,323,208,152,138,833,10
39121,3379,736,2858,522,134,40,387,174,1537,1419,747,949,2008,2.44,2.98,21,20,58,0,94,37,1372,62,39,74,0,74,101,0,101,23,36,0,0,33,9,461,191,144,25,292,166,9,0,16,0,19,53,0,343,898,325,19,3200,19,94,1650,512,0,7,373,5,2,166,323,205,81,61,17,66,86,0
39123,12091,4150,9792,2905,765,431,1534,814,5275,4531,2226,4487,5865,2.33,2.77,156,40,43,55,80,15,3639,281,141,140,0,140,422,30,392,163,87,0,0,80,92,1394,306,824,206,368,16,154,64,48,20,107,419,231,616,3756,2215,234,17454,211,1482,5257,1652,42,114,2509,0,128,322,820,548,0,426,226,97,519,0
39125,5461,2176,4491,1626,373,221,597,329,2337,1988,983,2513,2265,2.46,2.91,98,57,67,6,163,9,1539,50,170,73,0,73,220,34,186,57,66,7,1,89,0,616,258,377,162,145,43,73,44,21,9,32,66,8,382,1375,628,32,7013,17,143,2243,405,0,26,264,8,7,73,255,14,0,50,331,20,92,0
39127,9902,3959,7661,2733,660,366,1581,860,3735,3237,1157,4537,3490,2.62,3.06,130,35,60,8,141,9,2790,75,58,99,12,87,133,0,133,38,38,0,0,35,22,467,75,180,35,259,33,25,7,3,0,32,15,48,1008,2991,492,167,8263,196,678,4884,1676,13,55,299,15,20,232,437,29,9,169,191,13,443,0
39129,14115,5887,11122,4093,853,591,2140,1203,5320,4484,2045,6766,5290,2.67,3.12,128,21,58,17,126,21,4267,188,94,377,0,377,282,10,272,66,39,0,19,69,89,735,89,341,45,251,14,117,30,26,0,49,94,26,1683,7120,1389,92,15790,57,345,8638,1639,1,236,921,0,117,529,926,4,39,125,168,76,742,27
39131,7355,2992,4984,1808,814,373,1557,811,3589,3037,1260,3652,3117,2.56,3.11,153,47,48,25,95,19,2080,83,61,83,0,83,144,0,144,11,40,2,75,6,10,954,247,186,35,652,185,91,27,25,0,0,0,18,245,2908,499,11,5060,147,113,3389,277,64,26,231,0,42,340,455,11,10,76,417,7,194,0
39133,39892,16069,30419,10926,2386,998,7087,4145,21150,15974,5398,17711,15402,2.54,3.05,624,24,38,11,65,19,11954,2184,3046,867,101,766,5230,1366,3864,1680,2801,137,66,285,261,6543,2424,1204,261,2701,660,1788,1200,850,303,1027,2148,301,3186,17240,3718,488,47016,899,5875,28125,17534,476,473,10408,47,1760,1966,4933,3116,366,1555,1181,772,2290,53
39135,11547,4605,9030,3279,647,346,1870,980,4604,3901,1707,5227,4714,2.57,3.03,71,17,38,5,78,17,3445,253,283,170,27,143,536,100,436,210,245,28,7,20,26,756,288,188,73,380,146,156,58,32,11,93,66,67,584,4446,901,106,12130,57,362,5479,973,9,162,377,9,131,508,853,12,29,252,150,12,248,17
39137,9610,4099,8304,3426,454,232,852,441,3396,2921,1577,4373,3540,2.61,3.06,97,32,59,13,119,24,2024,124,177,75,0,75,301,23,278,85,38,0,0,169,9,964,277,779,251,155,11,30,15,0,0,0,61,0,496,1745,759,78,20093,6,179,2386,678,20,26,278,0,59,105,307,21,1,81,584,3,353,6
39139,30971,12307,23198,7686,1894,1070,5879,3551,17240,15060,6843,13917,15119,2.4,2.99,522,41,58,41,121,9,10558,1064,651,516,13,503,1715,87,1628,687,645,28,0,249,106,3801,940,906,200,2656,683,133,34,106,23,112,343,187,2302,15608,3510,207,37684,346,1523,15747,5373,92,191,2477,66,231,1654,2575,450,288,702,1682,154,1262,45
39141,19424,7990,14452,5173,1157,494,3815,2323,8785,7372,3086,9273,7738,2.53,3.02,325,39,48,22,99,14,6783,325,336,358,0,358,661,28,633,81,356,40,0,181,3,2205,1075,1112,607,625,269,387,155,81,44,132,109,217,1186,7557,1576,365,19745,254,100,10950,1462,35,270,849,15,164,930,1391,194,185,328,187,4,869,405
39143,16180,6420,12023,4044,1286,737,2871,1639,7651,6507,2870,7358,6807,2.48,2.99,303,44,51,13,116,8,4579,439,474,178,0,178,913,52,861,221,180,2,3,482,25,2917,903,2329,701,372,98,161,102,55,2,43,265,62,922,4827,2142,406,24909,69,727,6964,2496,8,132,2352,52,126,284,997,144,7,63,198,60,384,0
39145,18850,7407,14222,4763,1397,935,3231,1709,10708,8910,3773,9144,8701,2.54,3.13,587,62,53,32,99,19,6137,233,556,216,15,201,789,85,704,98,296,75,0,309,11,1395,470,876,281,261,42,186,135,72,12,27,60,0,869,7946,1762,78,16385,93,96,10987,1429,8,42,425,6,94,824,1356,77,148,185,230,21,955,78
39147,14747,5959,11064,3696,1085,576,2598,1687,6792,5619,2572,6670,5978,2.47,2.92,189,27,45,11,93,14,4318,233,467,192,0,192,700,220,480,232,282,14,21,136,15,1512,414,964,219,278,35,232,150,38,10,33,145,44,710,3736,1650,136,25289,53,312,5418,2921,7,98,1271,0,43,219,660,100,28,329,371,14,286,0
39149,13504,5860,10756,4119,970,608,1778,1133,5112,4177,1631,6389,4539,2.61,3.06,252,50,60,5,134,21,3350,450,362,168,9,159,812,159,653,138,395,112,22,80,65,1229,423,517,185,202,16,335,138,175,84,50,75,18,717,3823,2618,69,18896,171,128,4844,757,17,190,527,16,33,298,1024,19,195,235,173,17,287,0
39151,99047,39829,73234,25303,7226,4013,18587,10513,50709,42968,17130,44222,43449,2.44,3.0,2163,47,54,11,118,11,30626,4123,3258,1715,38,1677,7381,437,6944,2803,2439,209,43,1696,191,12828,3649,4491,1445,6119,1450,1339,502,879,252,2183,1642,732,6689,33645,12649,888,120148,4195,6816,56582,38353,435,988,10009,271,1430,4280,6946,4243,2221,2816,5668,1143,5700,618
39153,138460,58038,100269,37518,9259,3912,28932,16608,82250,69513,25557,64344,59348,2.41,3.05,2754,38,50,16,98,18,39016,13175,11171,3484,285,3199,24346,2675,21671,6971,12160,1362,131,2563,1159,29639,10492,6268,2037,12759,4260,6905,3189,3707,1006,5921,4868,838,7039,48741,10043,1010,120087,3199,16244,76779,48512,1112,1759,25465,504,4995,5401,9911,10156,4954,4097,2819,2703,5901,634
39155,55763,21223,39776,12655,4341,1839,11646,6729,30802,26987,11648,24055,27412,2.35,2.95,1028,41,45,19,93,14,17950,2270,945,799,88,711,3215,88,3127,1782,860,106,13,294,160,10294,2523,1742,290,7343,1715,813,350,396,168,636,993,129,3667,17521,3072,301,38158,2387,5554,27066,27816,680,570,8709,147,1958,2433,3202,7286,490,1360,1043,1536,4244,44
39157,25342,10030,19893,6937,1519,776,3930,2317,11024,9481,4500,11039,10760,2.51,3.02,262,27,51,10,107,17,7593,528,662,438,46,392,1190,177,1013,243,246,2,0,677,22,4736,1866,1359,789,3293,1058,47,12,37,7,55,193,87,1968,8577,1692,114,30875,238,713,13759,7173,39,238,2032,0,134,1167,1457,387,71,571,3708,104,1083,18
39159,13727,6939,11275,5392,770,467,1682,1080,4564,3852,1278,7371,3753,2.73,3.15,151,22,45,17,88,19,3505,946,632,273,0,273,1578,87,1491,236,1076,88,56,74,48,2130,409,371,39,1111,151,621,219,27,0,57,112,19,825,6307,1762,180,16977,67,410,8479,2222,14,403,1150,0,70,390,1230,128,116,389,386,163,1012,18
39161,7868,2991,6306,2210,494,225,1068,556,3520,3085,1403,3361,3379,2.48,2.99,127,43,51,34,110,11,2186,138,104,74,0,74,242,5,237,106,107,8,0,21,0,554,173,262,115,232,44,54,14,6,0,30,53,1,713,2603,582,8,11593,13,80,3370,481,134,91,348,0,40,189,315,32,17,147,219,16,498,0
39163,3630,1443,2771,904,252,186,607,353,1507,1273,618,1707,1432,2.57,3.06,98,72,96,0,254,8,913,11,20,8,0,8,31,0,31,25,2,0,0,0,4,223,28,158,24,51,4,9,0,5,0,0,80,0,444,1152,239,4,2004,0,1,1979,263,0,29,103,0,0,169,538,45,0,62,33,0,196,0
39165,58674,27756,49263,22206,2997,1650,6414,3900,18654,15258,5664,29580,17437,2.74,3.17,689,34,52,13,124,16,14490,5810,6403,1316,113,1203,12213,1277,10936,1986,7067,499,90,2303,268,15395,4349,4169,1154,4861,1473,5218,1549,1147,173,848,749,402,2741,22165,4329,600,59477,900,1559,31537,9326,452,1416,4619,160,1458,2172,4973,430,466,1790,678,605,2335,131
39167,16307,5701,13109,4163,824,394,2374,1144,8616,7423,2982,6537,7652,2.4,2.96,213,32,50,11,117,7,5372,430,380,314,10,304,810,124,686,156,421,3,27,162,41,1200,304,457,73,319,85,374,146,50,0,89,195,82,1619,6215,1105,192,16616,95,240,8982,1704,35,246,946,21,203,967,1247,114,29,307,244,68,770,0
39169,30321,12210,24549,9259,1737,710,4035,2241,12272,10663,4318,13434,11895,2.61,3.13,402,32,58,18,112,24,7440,915,1274,417,8,409,2189,373,1816,387,942,103,62,575,120,11531,4958,1637,487,9057,4202,637,228,200,41,71,519,107,3048,9675,3408,233,35545,284,1521,13541,5317,151,330,2446,118,499,1358,2321,761,269,741,6777,170,996,76
39171,9873,4038,7586,2675,731,450,1556,913,5128,4323,1819,4487,4370,2.42,2.97,239,57,69,40,148,11,2980,328,339,160,0,160,667,16,651,184,122,21,15,292,33,1162,416,701,278,378,110,68,28,15,0,89,73,97,1203,3872,1487,235,14706,53,168,4319,1222,24,75,553,0,80,195,507,219,80,263,263,14,288,5
39173,30995,13403,24634,9431,1827,1255,4534,2717,18566,14116,4680,14344,11524,2.45,3.0,416,21,49,9,85,26,8158,2028,2172,765,25,740,4200,653,3547,808,1831,167,13,1121,260,6617,1740,2888,774,1893,329,1349,471,487,166,540,732,327,2454,11515,5364,678,51329,510,2721,18381,5461,240,827,8259,74,894,1070,3090,892,262,1281,886,341,1043,152
39175,6201,2578,5019,1914,372,164,810,500,3126,2516,1118,2925,2688,2.38,2.91,51,24,55,16,115,19,1660,113,175,33,0,33,288,0,288,6,171,0,0,103,8,800,358,420,207,135,29,245,122,0,0,0,38,29,311,1756,544,67,10110,17,93,2610,696,0,61,215,0,32,85,379,0,0,143,167,0,126,0
42001,27152,10395,21925,7577,1607,761,3620,2057,10804,8928,4062,11622,11467,2.57,3.01,325,28,44,18,92,15,8372,1284,2720,962,68,894,4004,208,3796,636,620,72,23,2619,34,6007,2569,4506,2092,946,210,418,258,137,9,187,264,165,1539,9270,1971,281,39516,388,510,14026,5360,154,522,3056,67,672,1272,1958,261,255,564,383,423,784,168
42003,305060,122640,223875,82533,18952,8082,62233,32025,222385,186312,70697,133478,150510,2.26,2.96,4690,27,48,16,79,25,87809,29548,34496,8118,391,7727,64044,10824,53220,17377,32741,3708,458,7866,1894,82519,26441,16487,4360,38375,10884,22069,9375,5588,1822,8322,7992,1201,9090,88828,20688,2008,324013,9078,22864,237126,202362,8037,3325,111539,1157,20951,18337,22178,46639,14458,10632,2921,12132,12918,3776
42005,19366,6822,14952,4526,1580,782,2834,1514,9250,8097,4193,7505,9562,2.36,2.85,225,34,40,15,86,14,6003,218,133,128,14,114,351,25,326,145,102,12,5,42,45,1054,317,331,106,598,142,90,65,35,4,125,503,66,2411,5195,773,53,25495,202,580,11791,6844,204,141,4656,14,286,1625,1194,2264,41,445,173,566,657,24
42007,46200,16177,34948,10719,3102,1268,8150,4190,24136,21094,9979,18218,23235,2.37,2.95,586,30,45,26,91,13,15100,2038,961,870,93,777,2999,153,2846,1315,632,179,14,589,270,4970,1413,1665,445,2703,711,414,203,188,54,884,1034,161,2364,15085,3261,348,51774,1254,2567,30933,30353,480,424,12228,105,1915,5112,3318,4952,359,1776,367,2293,2124,316
42009,14075,4899,11043,3356,1128,577,1904,966,6070,5386,2775,5540,6828,2.42,2.89,205,47,48,48,98,13,4195,177,150,166,5,161,327,3,324,116,140,0,0,65,6,1496,346,403,66,1008,220,84,60,1,0,14,86,12,1152,3889,922,70,18778,126,282,5150,1627,82,73,1172,5,102,691,792,252,33,230,464,117,541,32
42011,106392,45802,79405,29973,8077,4390,18910,11439,47465,38014,16621,50590,42927,2.6,3.09,2118,40,53,20,106,20,29256,12945,15728,15485,1067,14418,28673,2129,26544,3762,4170,886,120,19342,393,66311,27049,50956,21847,11098,2844,3485,2017,772,341,684,1598,421,10387,23479,6853,1242,142451,2698,3040,50598,41285,1856,1330,24409,452,3459,2360,4745,3531,1168,2263,2560,3101,5578,3232
42013,32863,12547,24768,8384,2279,1164,5816,2999,18085,15487,7094,14171,16141,2.42,3.0,503,34,46,20,87,19,12322,849,691,389,14,375,1540,105,1435,346,785,60,4,319,26,3495,910,1140,288,1568,322,588,265,199,35,312,393,77,2434,8303,1895,197,48143,440,694,22164,13215,311,437,5157,76,501,2157,1720,973,33,1069,587,520,1154,76
42015,16646,5994,13114,4085,1220,633,2312,1276,7692,6451,2922,6800,8035,2.54,3.03,335,52,58,27,120,20,5896,529,387,312,0,312,916,132,784,270,306,22,4,259,55,1814,621,715,268,880,302,180,51,39,0,73,187,77,2543,8946,1572,147,14145,196,278,10723,4619,247,191,2573,20,246,695,1304,253,58,586,258,565,1628,27
42017,165939,67377,135257,53646,8764,3546,21918,10185,66020,55715,23446,73151,67156,2.66,3.19,1718,25,46,6,90,26,39214,32190,18073,6808,357,6451,50263,2542,47721,17962,19954,2664,127,8561,995,64567,21448,18272,6774,32024,9538,11433,4468,2838,668,2332,2236,1046,8474,59783,10943,2114,160521,3065,7722,159107,97338,4459,2436,48711,1555,17053,4958,10845,4802,3461,4886,2174,10853,6947,1612
42019,50332,20690,41387,16063,2676,1230,6269,3397,23806,19623,8139,22056,20823,2.42,2.94,427,22,41,19,81,20,14959,2211,1278,787,20,767,3489,245,3244,1162,1438,61,31,528,269,4807,1173,1392,293,2309,451,971,402,135,27,871,1339,218,2774,15791,4368,488,73835,1095,2309,39395,24229,597,829,14596,89,2346,5879,4382,5326,64,1320,582,1719,2258,93
42021,37063,13480,27937,8805,2565,1219,6561,3456,20896,18373,8722,14887,19614,2.29,2.87,581,36,47,29,90,17,12679,864,809,607,87,520,1673,175,1498,375,731,43,28,461,35,4258,968,1807,513,1780,281,488,144,183,30,876,1315,30,2594,9571,2785,202,45560,539,4258,26611,16668,597,199,16172,131,2038,1462,2293,9590,251,890,348,1383,2034,170
42023,1386,475,1052,248,132,80,202,147,828,731,354,549,768,2.19,2.73,20,41,42,0,122,0,571,42,28,10,0,10,70,17,53,34,10,5,0,16,5,79,17,32,7,36,8,5,0,6,2,8,26,0,114,485,212,17,1801,11,13,835,693,30,38,269,0,15,51,83,49,8,270,40,7,24,0
42025,17551,6328,13567,4024,1118,584,2866,1720,8213,6620,3191,7127,8124,2.48,2.98,309,47,38,0,92,9,5977,1246,626,541,24,517,1872,61,1811,1165,217,72,0,378,40,2807,627,902,194,1621,344,217,89,67,0,37,369,162,2692,3122,811,211,21204,406,686,9818,7637,504,150,5224,218,1256,235,424,3325,90,260,76,768,1198,145
42027,32448,12867,26421,9884,2313,976,3714,2007,24835,16424,5150,13614,12830,2.44,2.92,412,14,34,5,53,24,9157,3482,8042,1504,170,1334,11524,3924,7600,1663,8251,452,43,834,281,14894,4821,2469,367,5396,1542,5843,2723,1186,189,962,887,240,2723,11521,2812,387,40441,662,1262,20371,12099,599,775,7914,150,2685,1926,2647,2393,1084,2166,663,875,1687,514
42029,129876,60056,108255,49205,6000,2983,15621,7868,55430,44264,17308,64015,47890,2.65,3.18,1365,24,51,8,100,28,29963,19052,26713,5613,346,5267,45765,4771,40994,8684,16107,1508,291,18148,1027,57501,23446,26197,14430,19433,5056,10558,3621,1313,339,1584,1879,1017,9523,61042,11405,1852,113072,3614,4429,120040,76464,2946,3423,25662,698,7343,6335,10860,4621,1659,4978,2176,4642,7781,1584
42031,9901,3744,7906,2629,710,416,1285,699,5945,4475,1914,4170,4731,2.38,2.89,198,37,46,14,81,19,3037,218,238,139,17,122,456,58,398,77,205,74,0,67,33,1378,394,304,95,933,228,75,32,66,39,69,58,20,1281,2657,761,188,15755,77,162,6109,2652,50,54,1398,12,142,896,898,152,22,367,201,61,307,31
42033,21163,8027,16766,5698,1528,779,2869,1550,10700,9440,4308,8942,10160,2.4,2.94,332,40,47,36,94,15,7468,568,1594,541,22,519,2162,295,1867,273,597,56,19,1104,113,3306,1305,1739,772,1063,184,251,144,253,205,328,303,47,2741,7596,2808,125,18851,149,521,10427,6296,266,230,4492,34,412,1302,1918,2028,257,2086,157,393,1133,216
42035,9849,3790,7609,2513,704,428,1536,849,5098,3961,1878,4178,4568,2.48,2.97,159,28,41,4,81,14,3341,209,307,212,0,212,516,62,454,145,189,51,0,79,52,2067,680,390,82,1519,495,130,95,28,8,41,167,41,1573,2466,778,99,14130,104,60,5242,3836,61,173,1162,5,197,523,378,217,99,354,385,85,350,4
42037,16852,6408,13174,4310,1099,600,2579,1498,9561,7029,3395,7008,8027,2.39,2.85,336,33,41,16,82,10,4803,859,713,419,26,393,1572,86,1486,561,565,57,0,376,13,2171,693,695,156,1037,289,413,248,26,0,90,229,186,2749,6477,1266,230,25643,185,442,8221,5662,389,181,4162,43,685,415,688,819,55,464,150,802,1402,157
42039,23141,8769,17955,5745,1584,955,3602,2069,11572,9588,4174,9519,10829,2.43,2.95,362,35,57,16,125,15,7633,640,385,353,17,336,1025,108,917,394,338,39,4,193,57,5340,1659,490,135,4399,1433,408,85,43,6,136,491,206,1999,9755,2705,299,27017,291,1066,14636,7549,347,413,5521,62,541,2418,1690,1110,154,1622,1136,332,1226,178
42041,61739,24979,49882,18273,3619,2023,8238,4683,34096,28372,11069,26957,26948,2.36,2.91,666,23,46,8,92,16,20801,6572,6546,2887,177,2710,13118,1849,11269,2564,6728,1441,234,1773,378,18049,6199,3995,1275,8206,2408,4232,1705,1616,811,1913,811,397,4139,19656,5453,738,82792,853,1633,36238,19440,1001,1353,9678,176,1640,5017,5070,1741,1330,1738,2333,1444,4065,366
