GEO.id2,HC01_VC04,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC15,HC01_VC17,HC01_VC18,HC01_VC20,HC01_VC21,HC01_VC52,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC99,HC01_VC139,HC01_VC140,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC157,HC01_VC158,HC01_VC159,HC01_VC160,HC01_VC161,HC01_VC162,HC01_VC168,HC01_VC170,HC01_VC171,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC184,HC01_VC185,HC01_VC186,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
39071,12199,5297,9080,3415,1015,610,2104,1272,4770,4096,1865,5998,4774,2.53,2.95,231,48,50,13,106,17,3513,49,125,139,0,139,174,2,172,96,10,0,0,43,25,793,194,273,116,463,57,34,0,23,21,0,38,18,943,4320,983,125,10392,192,72,6409,896,87,141,264,107,30,299,665,9,0,90,105,0,314,0
39073,8192,3465,6384,2352,500,225,1308,888,3370,2951,1224,3742,3170,2.48,2.93,207,69,60,43,123,18,2875,54,172,100,0,100,226,0,226,139,68,0,0,19,0,470,153,251,82,124,18,88,53,7,0,119,53,13,886,2733,499,16,7565,88,107,3887,569,7,91,302,0,163,163,731,12,30,214,64,20,467,9
39075,9580,4875,8578,4421,301,75,701,379,2603,2292,935,5155,2930,3.42,3.98,43,10,62,15,104,39,1632,189,89,211,40,171,278,0,278,122,15,25,0,100,16,18227,5648,287,112,17853,5536,33,0,54,0,147,26,0,1182,2332,522,47,14427,11,101,2379,409,29,110,516,9,66,208,423,91,33,328,3948,20,180,19
39077,16389,7436,12732,4825,982,681,2675,1930,6284,5099,2269,8255,5720,2.59,3.0,426,66,65,7,164,5,4718,433,1429,244,0,244,1862,11,1851,235,173,0,12,1350,92,3197,1709,2410,1497,535,135,155,53,97,24,67,206,212,1762,6281,1864,84,21625,55,968,8203,2723,12,293,1732,46,199,474,1375,481,65,258,350,81,290,3
39079,9183,4156,6434,2526,866,496,1883,1134,4228,3636,1515,4719,3446,2.45,2.93,33,9,67,50,115,35,2993,115,71,148,0,148,186,0,186,42,41,34,0,69,0,1368,512,596,214,683,285,78,13,11,0,34,32,18,620,3146,350,35,5710,7,81,4204,383,7,72,112,17,2,448,734,23,111,61,61,0,1781,15
39081,18622,6750,14138,4506,1208,336,3276,1908,9986,8707,4120,7611,9227,2.35,2.92,287,33,47,19,94,17,7002,540,238,313,0,313,778,23,755,398,221,3,0,137,19,1744,447,618,137,940,239,162,60,24,11,177,564,55,926,6430,1100,210,12881,579,1582,11273,9446,206,101,5182,22,515,919,1528,1569,57,202,94,90,1004,0
39083,15710,6755,12823,4914,843,504,2044,1337,6773,5713,2369,7372,6116,2.55,3.08,201,28,55,13,117,14,4565,474,348,209,0,209,822,47,775,364,286,0,0,83,89,2744,1625,445,63,2088,1410,172,116,39,36,38,143,78,1599,7914,1473,123,16402,333,430,8440,2367,98,278,1058,29,577,746,1995,135,20,680,703,35,978,0
39085,61731,25766,47954,18349,3585,1863,10192,5554,32658,27544,10572,27568,26259,2.4,2.99,688,26,40,15,80,19,19017,7564,5046,1238,34,1204,12610,275,12335,6595,2226,175,16,3201,397,16547,6212,5999,2801,8611,2846,1192,389,745,176,815,2466,521,3326,25088,4933,1110,58367,1018,11209,43101,37250,2441,1426,16215,144,2921,2482,5464,6231,216,2582,641,1305,2634,65
39087,16590,6324,12026,4091,1355,689,3209,1544,7400,6510,2983,7432,7217,2.58,3.14,156,21,42,11,95,6,5542,175,36,175,0,175,211,0,211,133,21,0,5,28,24,645,75,288,39,328,36,29,0,0,0,53,44,8,1061,6927,1047,56,9817,54,183,7935,940,0,101,328,0,132,1011,1161,23,0,121,195,0,535,0
39089,44954,19725,35132,13430,3029,1956,6793,4339,18827,15701,6165,21688,16120,2.55,3.03,846,45,55,27,105,25,14978,1528,1347,903,19,884,2875,82,2793,631,1141,243,17,681,162,5112,1631,2066,711,1742,496,934,338,370,86,239,458,212,3891,19706,3378,502,49266,393,1663,27757,9803,228,778,3325,186,709,2062,4042,507,443,1734,611,270,3116,258
39091,12420,5155,9445,3285,1020,567,1955,1303,5630,4627,1874,5594,4768,2.51,3.01,156,33,67,3,156,17,3598,302,237,191,0,191,539,17,522,164,256,28,0,64,27,1637,443,503,155,998,199,106,89,30,0,6,91,29,1008,4393,888,33,12471,18,212,6335,1255,2,231,808,18,240,713,1168,97,28,290,570,65,502,7
39093,80177,34059,59221,22338,5151,2401,15805,9320,36214,30661,11318,38339,30700,2.5,3.02,1588,43,49,25,102,17,24278,4865,3692,6104,244,5860,8557,272,8285,3486,2331,297,57,1950,436,22420,6517,13802,4085,5404,1293,1767,685,1447,454,1929,2570,865,4796,31689,6038,1185,79128,2390,14697,49533,25383,659,1459,25397,128,2528,2753,6801,10326,785,1982,894,2498,2792,162
39095,109395,49553,72309,27762,8522,4341,28564,17450,69220,57700,18695,55459,42050,2.42,3.08,2966,45,55,28,103,17,30444,8367,7087,2142,51,2091,15454,632,14822,2719,7025,1238,30,3534,908,25310,7887,11173,3284,6340,1346,3897,1779,3900,1478,6245,1789,982,6062,33307,21047,3678,126871,2322,12101,56681,17530,513,1729,42604,55,1999,2653,6110,1599,5143,2559,2062,967,2290,810
39097,10443,4571,8467,3500,615,351,1361,720,4336,3703,1431,5083,3850,2.56,3.07,135,34,47,27,119,3,3611,340,528,155,0,155,868,32,836,218,291,28,0,239,92,1540,559,424,247,846,173,197,134,73,5,138,108,132,844,4644,1246,87,13008,131,160,6026,1808,0,147,621,19,106,361,1093,134,131,199,674,154,678,35
39099,62114,24259,43384,14636,4220,1853,14510,7770,36346,32074,13469,27079,31055,2.35,2.98,1298,43,49,27,98,17,20743,3714,3685,2464,105,2359,7399,221,7178,2646,2005,221,0,2295,232,14946,5163,7341,3191,5379,1295,1189,402,1037,275,1890,907,370,3360,19487,3378,444,50549,2926,6408,39986,44839,410,375,10754,71,1761,2618,3684,17077,5290,2376,1191,3115,4594,347
39101,17045,7169,12406,4179,1441,865,3198,2125,7691,6476,3133,8066,6903,2.44,2.9,426,61,53,46,96,20,5550,307,557,264,0,264,864,0,864,177,330,41,24,263,29,2024,519,1140,277,528,118,177,107,179,17,148,365,87,1590,6375,998,62,19345,164,577,10218,2958,57,110,1092,0,80,786,1182,97,120,275,254,35,812,61
39103,48076,21614,40005,17107,2463,1269,5608,3238,17196,14422,5725,23109,15784,2.62,3.08,356,21,51,9,117,23,13102,3417,2074,884,43,841,5491,97,5394,3126,1448,84,10,481,342,8519,2433,1670,502,5175,1409,821,396,853,126,1372,3215,673,2601,18438,5054,685,53327,1269,7610,29116,18635,416,915,17610,282,2078,2071,4526,7634,114,1333,1581,2375,1706,45
39105,6448,2333,4992,1630,408,156,1048,547,3150,2593,1015,2740,2719,2.44,2.97,94,37,43,8,98,10,2127,10,64,36,0,36,74,0,74,0,28,0,0,31,15,197,92,123,78,51,0,23,14,0,0,23,25,10,878,2300,373,85,6149,0,140,3416,405,0,31,337,0,36,389,311,6,3,48,37,0,359,0
39107,11333,4811,9530,3782,697,377,1106,652,4382,3861,1853,5148,4344,2.57,3.07,195,55,85,2,205,21,3369,280,187,139,0,139,467,0,467,75,211,0,20,109,52,968,267,416,108,358,104,190,55,4,0,35,91,18,512,2512,1495,75,22822,32,62,3132,637,15,30,586,34,59,215,501,44,0,46,147,0,257,0
39109,28062,11868,21855,7930,1744,1146,4463,2792,13163,10985,4341,13036,11015,2.46,2.98,228,20,42,5,92,16,8892,802,994,512,0,512,1796,65,1731,307,1087,49,0,285,68,2687,937,943,299,789,232,892,393,63,13,169,290,103,1632,10151,3480,234,35565,237,612,13489,2832,122,347,1874,157,190,1321,2212,207,252,809,621,190,1404,47
39111,4101,1563,3301,1119,300,181,500,263,1970,1740,874,1666,2059,2.39,2.93,24,17,59,0,169,0,1460,15,20,5,0,5,35,10,25,35,0,0,0,0,0,258,135,32,3,216,132,8,0,2,0,0,3,61,352,1660,285,3,5060,32,124,2101,473,31,13,357,5,70,132,197,15,0,80,474,5,35,0
39113,135893,58976,93064,33916,10079,5778,32750,19282,86999,74848,26478,65907,58873,2.31,2.95,3472,47,54,25,106,15,47065,9061,10852,4336,124,4212,19913,1217,18696,3546,9214,2714,131,3714,594,28053,10581,10068,4083,8132,2281,6548,3059,3305,1158,3021,1450,898,8722,46511,11396,1160,129987,1809,3939,68695,19542,1131,2194,11273,400,1847,5828,9191,1395,5844,3964,1834,735,4487,725
39115,4540,1720,3542,1173,338,176,660,371,1731,1480,696,1978,1880,2.37,2.79,68,53,52,19,124,8,1405,27,23,44,0,44,50,0,50,18,20,0,0,0,12,257,129,58,40,150,59,49,30,0,0,9,34,37,256,1638,140,20,3289,0,132,2043,263,0,13,183,0,26,192,324,36,60,49,41,8,104,0
39117,9827,4157,7741,2929,749,416,1337,812,3208,2700,1188,4688,3366,2.64,3.03,218,63,88,25,192,32,2983,64,175,76,0,76,239,13,226,90,58,39,0,52,0,1317,587,336,111,917,419,57,55,7,2,59,99,0,932,4831,730,73,10005,111,464,5415,1398,12,186,446,0,131,698,876,31,39,159,126,45,513,0
39119,23016,9896,16929,6165,1584,880,4503,2851,10970,9071,3930,11084,9312,2.47,2.96,389,37,58,24,112,23,6939,361,454,217,0,217,815,0,815,330,312,54,0,106,13,2010,526,736,191,1004,190,221,115,49,30,353,177,57,1635,8872,1334,160,19477,377,338,12742,2517,29,120,1333,44,248,1189,1766,160,284,442,146,129,783,12
39121,3359,745,2830,536,164,63,365,146,1445,1346,789,957,2125,2.52,3.05,22,23,33,0,99,9,1563,30,33,39,0,39,63,0,63,0,30,0,0,28,5,335,178,123,29,200,149,12,0,0,0,7,40,0,312,1101,230,15,3029,0,94,1756,417,0,0,400,6,3,173,90,306,101,49,28,127,113,0
39123,12440,4131,10172,3054,811,386,1457,691,5248,4588,2097,4539,5607,2.29,2.74,203,54,54,72,105,18,3829,374,280,116,0,116,654,30,624,232,131,0,16,195,80,1479,440,831,267,438,65,154,86,56,22,158,387,150,877,3979,2090,189,17457,151,1471,5141,1727,39,125,2731,0,60,425,810,651,7,449,273,90,522,0
39125,5368,2216,4286,1607,392,223,690,386,2332,2002,998,2549,2170,2.52,2.98,161,86,78,56,184,4,1523,101,121,73,0,73,222,0,222,109,33,0,0,77,3,632,177,414,142,181,24,37,11,0,0,0,46,40,398,1638,653,43,7293,0,147,2382,253,0,19,305,12,11,70,279,7,0,44,218,0,182,0
39127,9801,4377,7658,3019,612,360,1531,998,3887,3226,1294,4908,3352,2.61,3.07,215,56,55,39,124,6,2703,62,102,164,12,152,164,0,164,71,42,0,11,29,11,470,132,193,40,225,56,45,36,7,0,30,0,45,1049,3121,580,109,8923,171,648,4875,1222,14,77,353,16,12,330,437,54,32,154,107,14,468,0
39129,14082,6363,11044,4428,849,610,2189,1325,5114,4375,1984,7141,4966,2.68,3.1,259,43,66,28,129,34,4381,232,197,347,0,347,429,0,429,166,37,29,12,120,65,740,125,405,60,230,34,89,28,16,3,37,48,29,1960,6713,1305,127,16356,44,304,8472,1824,16,177,855,26,62,493,766,36,91,205,189,154,710,54
39131,7602,3099,5375,1899,546,350,1681,850,3128,2727,1238,3692,2966,2.63,3.13,95,29,45,20,70,34,2333,122,85,94,0,94,207,0,207,25,96,3,67,16,0,616,133,110,68,346,7,160,58,0,0,0,13,24,536,3461,432,5,5094,78,31,3566,266,11,33,239,9,36,443,410,11,12,47,164,0,141,0
39133,40409,16546,30840,11204,2388,1035,7181,4307,20607,15982,4725,18226,14397,2.53,3.04,736,29,41,15,70,24,12407,2066,2503,924,77,847,4569,390,4179,1565,2246,187,66,323,182,6291,1856,1344,226,2760,592,1405,899,782,139,779,2237,329,3304,18317,3859,353,48522,791,6676,27509,18539,508,653,10648,4,1721,2016,5090,3595,360,1586,1144,779,2462,68
39135,11683,4715,9193,3481,638,327,1852,907,4713,3954,1622,5300,4601,2.55,3.03,67,16,39,11,85,14,3758,213,280,90,0,90,493,4,489,190,212,17,7,33,34,872,269,269,51,481,177,120,39,2,2,36,222,74,759,4283,984,78,13599,72,206,6351,946,22,102,509,4,73,524,939,45,24,236,140,14,223,24
39137,9725,4272,8225,3445,461,218,1039,609,3358,2816,1346,4549,3386,2.6,3.03,154,50,65,22,142,19,1990,148,231,18,0,18,379,27,352,62,45,0,0,262,10,1056,332,820,307,221,10,15,15,0,0,0,30,0,644,1771,624,77,21491,12,241,2479,685,9,108,298,0,60,114,319,51,0,27,548,37,348,5
39139,32315,13224,24237,8411,1772,977,6306,3836,16321,14414,6006,14737,14170,2.41,2.96,516,40,52,36,111,12,11432,1455,572,507,1,506,2027,2,2025,1063,475,39,20,293,137,3744,1098,996,212,2466,845,170,34,112,7,114,337,224,2368,15307,2793,252,38132,496,1803,16358,4960,191,289,2646,57,246,1863,2018,377,679,996,1757,233,1259,52
39141,19056,8020,14479,5349,1210,658,3367,2013,8910,7476,3256,9195,7519,2.56,3.09,418,50,56,8,118,23,7493,297,309,611,0,611,606,21,585,88,271,31,0,214,2,2406,1257,1346,784,702,310,290,115,68,48,78,273,171,1861,7740,1623,290,20655,94,119,12100,1796,44,269,652,14,124,1016,1478,191,132,465,170,40,899,392
39143,16482,6645,12758,4551,990,531,2734,1563,7423,6288,2782,7358,6600,2.46,2.97,285,44,63,12,147,13,5098,550,941,196,0,196,1491,60,1431,247,161,12,0,1040,31,3168,927,2480,749,410,83,204,83,74,12,134,204,140,997,5562,2205,244,25000,58,573,7074,2252,16,203,2378,75,89,256,866,152,46,143,339,66,398,20
39145,19562,7680,14665,5002,1305,807,3592,1871,10008,8568,3735,9483,8550,2.56,3.16,495,53,55,40,94,26,6445,218,566,182,17,165,784,45,739,126,207,69,46,320,16,1530,444,984,301,326,36,151,89,69,18,85,52,20,1111,8955,2278,134,17769,18,83,10939,1702,9,90,422,17,27,901,1256,28,130,173,187,22,865,123
39147,15015,6417,11537,4227,1038,633,2440,1557,6876,5657,2423,7039,5761,2.46,2.93,220,32,41,18,82,11,4878,263,535,170,0,170,798,135,663,189,269,6,6,321,7,1580,468,1084,308,306,34,180,126,10,0,14,187,64,708,4419,1513,183,25870,46,401,5605,2874,11,97,1489,0,46,280,820,106,7,248,466,30,339,14
39149,13383,6069,10527,4268,1085,773,1771,1028,4904,4033,1606,6661,4384,2.67,3.11,132,26,47,17,111,9,3532,504,457,179,20,159,961,8,953,251,400,148,13,53,96,1146,497,429,136,270,89,305,222,142,50,22,106,26,883,3892,2528,101,19161,13,161,4962,1061,16,163,489,22,106,332,799,20,126,210,155,71,261,0
39151,99656,40689,74033,26219,6684,3414,18939,11056,50643,43721,17375,45128,42259,2.44,3.01,2160,48,56,25,116,16,32326,3914,3017,1394,0,1394,6931,213,6718,2357,2507,274,29,1564,200,12808,3967,4624,1537,5937,1574,1431,622,816,234,2375,1538,769,7659,36401,13986,822,123438,4046,7411,57422,37846,537,1135,10220,482,1851,4415,7836,4773,4375,3093,6256,1082,5844,261
39153,139790,59698,101939,39393,8383,3499,29468,16806,81506,69239,24203,65664,56817,2.41,3.04,3017,42,51,25,97,21,42308,13529,9601,3373,125,3248,23130,893,22237,7286,11007,1046,31,2829,931,29709,10248,6606,2226,12798,3847,6960,3251,3345,924,5192,5194,944,8171,51596,11480,963,125326,3663,17359,77371,51940,1380,1651,25908,622,4737,5773,10532,9462,4417,4567,2547,2550,6289,534
39155,55801,21198,40229,13139,4018,1552,11554,6507,30959,26871,10952,23835,26254,2.37,2.99,994,39,47,23,94,18,19558,2522,808,828,39,789,3330,17,3313,1977,851,100,11,252,139,9970,2428,1491,332,7490,1719,636,254,353,123,679,1052,117,3746,19826,3191,349,42589,2621,5885,28812,28500,613,429,9904,166,1818,2264,3520,7917,407,1596,970,1789,4381,76
39157,25067,10119,20122,7204,1417,730,3528,2185,11231,9676,4486,11058,10465,2.52,3.04,331,34,49,16,111,10,8086,403,786,343,0,343,1189,112,1077,272,206,11,0,682,18,4658,1690,1344,790,3261,891,15,5,38,4,47,183,58,1905,9854,2038,107,33105,258,736,14334,7456,29,290,2122,0,300,1222,1924,465,86,648,3718,94,1328,16
39159,13388,7102,11164,5654,679,417,1545,1031,4725,3814,1327,7404,3612,2.71,3.18,176,26,58,25,120,20,3390,677,779,209,0,209,1456,42,1414,158,1021,133,22,61,61,1939,463,326,55,808,246,755,139,50,23,63,139,8,998,6248,1724,125,16956,115,556,8161,2195,5,333,1021,0,97,477,1252,185,159,371,331,60,1264,13
39161,7904,3139,6692,2493,339,174,873,472,3392,3076,1305,3384,3139,2.51,3.07,102,37,46,25,94,15,2271,191,162,72,0,72,353,4,349,166,107,18,0,36,26,773,237,423,197,297,34,48,6,5,0,32,54,2,751,3050,784,6,12805,51,137,3987,432,146,110,414,0,25,303,389,28,14,123,253,11,527,0
39163,3695,1563,2749,1001,212,139,734,423,1618,1443,656,1771,1497,2.5,2.98,146,106,101,124,191,26,961,13,15,11,0,11,28,0,28,0,9,0,0,11,8,243,63,138,52,84,4,21,7,0,0,0,82,0,354,1164,237,4,2182,0,0,1753,116,5,21,110,0,0,184,320,54,0,1,56,0,255,0
39165,57644,28628,48379,22691,2516,1497,6749,4440,18231,14855,5516,30219,15765,2.74,3.17,761,38,56,16,127,22,15327,5721,5482,1436,44,1392,11203,354,10849,2171,6398,670,13,1629,322,14400,4000,3693,1231,5168,1192,4506,1406,1033,171,939,788,445,3195,24003,4516,646,59522,981,1141,31459,9995,419,1029,4901,169,1580,2119,5079,456,690,1854,626,554,2076,105
39167,16746,6487,13595,4762,748,428,2403,1297,8229,6970,2610,7223,7166,2.4,2.93,296,43,50,8,119,8,5336,444,252,186,0,186,696,16,680,128,367,1,16,93,91,1041,255,323,38,326,50,348,158,44,9,99,99,86,1305,6578,1098,167,16443,11,236,9303,1802,0,266,797,0,181,965,1273,94,97,373,124,54,711,25
39169,30267,12392,24728,9373,1600,717,3939,2302,12087,10306,4331,13495,11378,2.62,3.13,456,36,59,17,122,21,8144,866,980,393,6,387,1846,202,1644,362,728,79,8,517,152,11426,5256,1442,514,9305,4519,516,201,163,22,126,471,113,2844,10502,3579,297,38138,288,1847,13782,5415,174,377,2680,85,667,1466,2406,721,261,1202,7241,167,932,68
39171,10362,4156,8216,2800,673,470,1473,886,4671,3969,1687,4671,4134,2.43,2.93,209,56,62,39,132,15,3098,240,305,123,0,123,545,3,542,109,113,12,14,255,42,1145,385,653,257,397,112,84,16,11,0,94,93,76,917,3382,1519,263,15784,54,188,4522,970,13,63,682,0,62,290,575,94,134,237,286,9,396,0
39173,30892,13179,24860,9571,1689,985,4343,2623,17897,13492,4505,14139,11042,2.44,2.98,358,19,43,19,74,19,8668,1915,2252,691,32,659,4167,436,3731,795,2060,176,15,835,286,5701,1769,2412,887,1881,331,997,476,411,75,553,899,357,2219,12385,5410,703,50463,514,2848,18161,5815,232,874,8348,60,763,1033,2986,955,270,924,961,221,1222,60
39175,6266,2717,5139,2095,355,127,772,495,3015,2523,1032,2944,2560,2.4,2.94,52,24,63,17,143,15,1664,85,142,70,0,70,227,0,227,12,162,0,0,53,0,775,267,400,137,169,24,206,106,0,0,0,56,13,463,1808,546,86,9905,47,122,2608,693,0,78,193,0,11,86,436,0,13,169,297,15,87,0
42001,27581,11039,22267,8024,1692,901,3622,2114,10710,8996,4007,12261,10961,2.54,2.97,403,35,54,27,112,20,9297,1511,2555,960,47,913,4066,134,3932,717,629,28,6,2662,24,6094,2609,4350,2136,1177,265,447,195,120,13,76,254,114,2130,9560,2267,228,39367,564,349,14435,5060,148,575,3356,139,602,1496,1696,373,167,578,419,363,793,156
42003,305041,123179,224583,82849,18609,8044,61849,32286,219351,184952,69524,133730,148034,2.27,2.97,4989,29,48,19,82,25,97433,27578,30900,8010,125,7885,58478,4259,54219,17304,29275,3130,523,6367,1879,78824,23558,15969,3950,38082,9820,19171,8286,5602,1502,8203,8555,1210,9352,93515,21942,1860,335577,9407,23568,244206,203083,8484,3423,112956,970,21925,19556,24509,47910,12537,10829,3830,12505,13731,2926
42005,19728,7356,15497,5023,1625,881,2606,1452,8996,8011,4016,7954,9104,2.36,2.85,281,43,44,16,105,10,6624,318,210,168,0,168,528,8,520,311,110,8,21,55,23,1396,378,374,127,843,137,123,104,56,10,138,637,62,2584,5974,865,58,27571,102,625,13103,7221,254,90,4687,27,393,1648,1336,2723,15,427,166,582,577,10
42007,47035,17182,35783,11793,2851,1191,8401,4198,23680,20754,9415,18832,22504,2.36,2.92,626,33,51,28,110,15,15939,2078,1059,956,73,883,3137,73,3064,1672,624,107,0,444,290,6119,1693,1908,434,3484,961,468,252,259,46,903,1223,104,3038,16314,3338,441,53104,1514,2841,32295,30328,375,420,12770,89,1912,4949,3304,5528,236,1547,401,2602,2270,328
42009,14136,5211,11303,3697,871,482,1962,1032,6023,5396,2564,5684,6513,2.43,2.91,234,52,55,23,129,14,4490,238,149,177,0,177,387,4,383,160,99,3,0,80,45,1497,311,516,98,937,202,39,8,5,3,23,142,12,1789,4351,1062,85,20116,56,529,5646,1817,58,96,976,12,148,582,684,410,7,158,400,115,687,33
42011,106998,46861,80423,30648,7904,4456,18671,11757,46979,37974,15527,51528,40993,2.59,3.08,2006,39,54,26,105,22,30597,12063,15612,15263,631,14632,27675,936,26739,3922,4483,722,83,17869,596,64006,25654,47914,20211,11767,3217,3524,1912,801,314,653,1301,505,12240,23691,7282,1334,148979,3072,2781,51378,41004,1772,1354,26106,314,3450,2640,4732,3816,1068,2375,2701,3320,5689,2846
42013,33355,13238,25060,8611,2418,1308,5877,3319,18135,15488,7111,14593,15706,2.4,2.97,590,40,49,27,94,18,13032,828,646,413,6,407,1474,89,1385,344,634,52,13,402,29,3629,859,1024,285,1901,291,597,259,107,24,273,305,98,2925,10006,2454,191,52173,317,678,24208,14334,145,344,5068,103,358,2503,1819,1160,73,1043,478,444,1507,111
42015,16601,6310,12914,4259,1108,550,2579,1501,7844,6636,3039,7157,7679,2.53,3.05,287,42,53,34,116,14,6060,528,464,245,0,245,992,51,941,285,317,45,3,241,101,1881,740,716,301,951,342,154,91,60,6,65,177,119,2776,9948,1716,227,14022,109,265,10297,4445,206,193,2492,20,199,697,1280,248,85,574,294,513,1645,31
42017,165687,69849,136085,56099,8231,3297,21371,10453,64246,54062,22219,75564,62970,2.68,3.2,1478,21,45,5,95,24,42816,31544,19164,6575,32,6543,50708,831,49877,18296,19294,2550,194,9364,1010,63434,22591,16635,6845,33440,10832,11142,4365,2217,549,2323,2180,1373,9145,65151,12682,1995,168082,3783,7991,165932,97200,5033,2848,50596,1283,17798,6024,11351,4539,3097,5165,1938,10635,8159,1679
42019,49961,21766,41444,16822,2179,1110,6338,3834,22906,19189,7648,22986,19375,2.46,2.97,638,33,50,21,104,22,15510,2208,1431,839,0,839,3639,174,3465,1260,1381,93,9,568,328,5707,1564,1710,299,2772,707,1082,541,143,17,985,1404,164,3117,16920,5259,511,77271,903,2487,40981,24296,954,501,13328,98,2181,6195,4973,5659,215,1199,645,1940,2553,117
42021,37672,13910,28561,9323,2625,1138,6486,3449,20830,18306,8671,15127,19316,2.31,2.89,600,36,44,24,84,17,14486,865,909,532,55,477,1774,123,1651,468,700,30,37,512,27,4610,1096,1950,582,2011,324,483,154,166,36,635,1428,34,2910,10679,3231,231,48048,458,3862,26887,17279,606,201,16175,77,2111,1885,2379,10124,195,812,285,1260,2530,310
42023,1329,446,1070,304,94,36,165,106,855,724,375,523,762,2.28,2.91,17,34,29,30,76,0,598,14,30,27,0,27,44,3,41,13,10,0,0,9,12,56,19,23,12,29,6,4,1,0,0,8,19,0,74,560,221,4,1759,18,18,750,671,54,28,257,0,23,110,99,61,3,293,42,2,62,0
42025,18071,6444,14277,4623,1149,390,2645,1431,8185,6527,2940,7256,8102,2.45,2.92,296,45,53,15,124,16,6740,1187,671,559,0,559,1858,10,1848,1176,281,81,0,284,36,3108,733,895,137,1927,490,269,106,17,0,33,470,167,2992,3117,651,242,21292,499,856,10853,7311,471,151,5038,184,1065,358,528,3616,171,330,65,845,1413,137
42027,32294,12779,26828,9766,1792,890,3674,2123,24232,15442,4590,13462,11787,2.41,2.89,278,10,31,7,47,24,9800,3369,7291,1353,69,1284,10660,1180,9480,1970,7195,309,63,905,218,13716,4257,2385,467,5657,1639,4962,2015,712,136,738,895,341,3581,11982,2593,488,40896,690,1266,20595,11641,658,988,7319,215,2646,2206,3315,2551,504,2129,817,1150,1825,355
42029,130429,62220,109579,51345,6210,3297,14640,7578,53364,43006,15821,65614,44732,2.64,3.15,1292,23,55,10,106,33,32653,17857,25841,5569,135,5434,43698,1140,42558,9197,14905,1541,216,16549,1290,55707,22848,25813,14051,17959,4541,10379,3923,1556,333,2116,2160,1241,9350,65075,12140,1864,115604,3485,4392,121129,77795,2970,3506,25393,736,7841,7062,12501,4693,1671,4839,2396,4159,8203,1406
42031,10135,3965,8067,2807,651,323,1417,835,5503,4372,1911,4356,4576,2.43,2.94,157,28,48,13,99,9,3310,201,218,165,0,165,419,24,395,74,210,65,0,32,38,1263,432,337,82,747,228,110,80,69,42,73,88,24,1684,2950,778,27,16862,44,175,6206,2796,108,64,1302,38,222,1119,1072,159,33,324,118,107,296,47
42033,21873,8354,17310,5734,1462,756,3101,1864,10562,9338,4393,9026,10048,2.37,2.89,417,51,53,27,121,13,8022,484,969,593,5,588,1453,76,1377,167,411,29,43,711,92,3065,1010,1553,564,1134,250,331,176,47,20,118,395,105,2803,8632,2471,143,19491,176,534,11080,6090,390,290,4681,31,512,1224,1656,2139,178,2090,197,535,1255,94
42035,9635,3756,7312,2397,703,415,1620,944,5651,4526,2086,4111,4557,2.4,2.92,101,18,33,8,69,8,3623,247,343,192,0,192,590,78,512,158,194,31,0,124,83,1921,647,506,90,1281,479,111,69,23,9,44,197,88,1452,2707,842,90,14630,70,129,5140,3862,159,133,1280,5,263,568,466,274,119,418,300,134,362,21
42037,16755,6545,13129,4504,1071,514,2555,1527,9257,7074,3260,7144,7495,2.43,2.9,307,30,46,26,94,9,5426,801,731,449,30,419,1532,81,1451,526,646,75,3,269,13,2237,814,814,208,1095,421,269,173,59,12,69,296,150,3925,6752,1323,183,25200,198,696,8329,5498,496,220,4327,21,777,411,948,948,72,471,118,721,1727,101
42039,23387,9043,18234,6051,1605,899,3548,2093,11845,10154,4206,9775,10438,2.41,2.95,327,32,53,16,121,13,8066,619,411,422,16,406,1030,77,953,478,331,47,3,108,63,4774,1683,510,140,3952,1411,237,95,75,37,182,625,192,2717,10013,2905,286,29003,248,970,15371,6829,343,442,5450,71,602,2784,1906,1238,192,1668,1012,472,1194,57
42041,61924,25775,50566,19163,3202,1678,8156,4934,32852,27109,10203,27312,25353,2.34,2.88,548,20,43,5,84,21,21209,6322,5793,2757,62,2695,12115,725,11390,2832,6041,1413,107,1469,253,17321,5799,3751,1395,8391,2208,3339,1307,1840,889,2549,818,476,4214,19102,5382,603,84799,1089,1603,37544,18850,1117,1657,9227,308,1744,5349,5016,2170,1307,1887,2262,1286,3974,305
